,am_ep,paradiselost,fq1596,fowre_hymnes,axiochus,prothalamion
spoiled,0.0,5.541893581161611,25.86217004542085,0.0,0.0,0.0
spoilful,0.0,0.0,2.252762968495368,0.0,0.0,0.0
spoiling,0.0,0.0,6.758288905486104,0.0,0.0,0.0
spoils,0.0,7.389191441548815,35.09865934735687,0.0,0.0,0.0
spoken,0.0,1.5596157879354227,10.917310515547959,0.0,3.1192315758708453,0.0
spontaneous,0.0,2.252762968495368,0.0,0.0,0.0,0.0
sport,3.1192315758708453,3.1192315758708453,26.513468394902183,0.0,0.0,0.0
sportful,0.0,2.252762968495368,0.0,0.0,0.0,0.0
sporting,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
spot,0.0,12.931085022710425,12.931085022710425,0.0,0.0,0.0
spots,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
spotted,1.8472978603872037,0.0,3.6945957207744073,0.0,0.0,0.0
spotty,0.0,2.252762968495368,0.0,0.0,0.0,0.0
spousal,0.0,1.5596157879354227,4.678847363806268,0.0,0.0,1.5596157879354227
spousals,0.0,0.0,4.505525936990736,0.0,0.0,0.0
spouse,0.0,7.389191441548815,11.083787162323222,0.0,0.0,0.0
spoused,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
spout,0.0,2.252762968495368,0.0,0.0,0.0,0.0
spouts,0.0,2.252762968495368,0.0,0.0,0.0,0.0
spray,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0,0.0
spreaden,0.0,0.0,2.252762968495368,0.0,0.0,0.0
spreadest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
spreading,0.0,3.6945957207744073,16.625680743484832,0.0,0.0,0.0
spreads,1.5596157879354227,4.678847363806268,3.1192315758708453,0.0,0.0,0.0
sprented,0.0,0.0,4.505525936990736,0.0,0.0,0.0
spright,10.917310515547959,0.0,118.53079988309213,18.715389455225072,0.0,0.0
sprights,1.5596157879354227,0.0,24.953852606966763,4.678847363806268,0.0,0.0
sprightyfraught,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sprinckleb,0.0,0.0,0.0,2.252762968495368,0.0,0.0
springals,0.0,0.0,2.252762968495368,0.0,0.0,0.0
springen,0.0,0.0,2.252762968495368,0.0,0.0,0.0
springest,0.0,0.0,2.252762968495368,0.0,0.0,0.0
springing,0.0,3.6945957207744073,11.083787162323222,0.0,0.0,0.0
sprinkle,1.8472978603872037,0.0,7.389191441548815,0.0,0.0,0.0
sprinkles,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sprinkling,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sprite,0.0,0.0,18.022103747962944,0.0,0.0,0.0
sprites,1.8472978603872037,0.0,5.541893581161611,0.0,0.0,0.0
sprout,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sprung,0.0,25.86217004542085,29.55676576619526,0.0,0.0,0.0
spumador,0.0,0.0,4.505525936990736,0.0,0.0,0.0
spume,0.0,2.252762968495368,0.0,0.0,0.0,0.0
spur,0.0,0.0,4.505525936990736,0.0,0.0,0.0
spurn,0.0,0.0,2.252762968495368,0.0,0.0,0.0
spurned,0.0,0.0,2.252762968495368,0.0,0.0,0.0
spurns,0.0,2.252762968495368,0.0,0.0,0.0,0.0
spurred,0.0,0.0,6.758288905486104,0.0,0.0,0.0
spurring,0.0,0.0,2.252762968495368,0.0,0.0,0.0
spurs,0.0,0.0,9.011051873981472,0.0,0.0,0.0
spy,7.798078939677113,7.798078939677113,42.109626274256414,0.0,0.0,0.0
spying,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
sqalls,0.0,0.0,2.252762968495368,0.0,0.0,0.0
squadron,0.0,6.758288905486104,0.0,0.0,0.0,0.0
squadrond,0.0,2.252762968495368,0.0,0.0,0.0,0.0
squadrons,0.0,9.236489301936018,1.8472978603872037,0.0,0.0,0.0
squalid,0.0,0.0,6.758288905486104,0.0,0.0,0.0
squall,0.0,0.0,2.252762968495368,0.0,0.0,0.0
square,0.0,5.541893581161611,9.236489301936018,0.0,0.0,0.0
squared,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
squat,0.0,2.252762968495368,0.0,0.0,0.0,0.0
squinted,0.0,0.0,2.252762968495368,0.0,0.0,0.0
squire,0.0,0.0,342.41997121129594,0.0,0.0,0.0
squires,0.0,0.0,20.274866716458313,0.0,0.0,0.0
squirrel,0.0,0.0,2.252762968495368,0.0,0.0,0.0
squirrels,0.0,0.0,4.505525936990736,0.0,0.0,0.0
srongly,0.0,0.0,2.252762968495368,0.0,0.0,0.0
st,0.0,13.516577810972208,0.0,0.0,0.0,0.0
stable,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stabled,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stadle,0.0,0.0,2.252762968495368,0.0,0.0,0.0
staff,0.0,1.5596157879354227,29.632699970773032,1.5596157879354227,0.0,0.0
stag,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
stage,0.0,0.0,5.541893581161611,0.0,1.8472978603872037,0.0
stages,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stagger,0.0,0.0,20.274866716458313,0.0,0.0,0.0
staggered,0.0,0.0,2.252762968495368,0.0,0.0,0.0
staggering,0.0,0.0,5.541893581161611,1.8472978603872037,0.0,0.0
stags,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stained,0.0,3.6945957207744073,27.709467905808054,0.0,0.0,0.0
stains,0.0,0.0,6.758288905486104,0.0,0.0,0.0
stair,3.1192315758708453,3.1192315758708453,4.678847363806268,0.0,0.0,0.0
stairs,0.0,5.541893581161611,0.0,0.0,1.8472978603872037,0.0
stake,0.0,0.0,9.011051873981472,0.0,0.0,0.0
stakes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stales,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stalk,0.0,7.389191441548815,9.236489301936018,0.0,0.0,0.0
stalking,0.0,0.0,6.758288905486104,0.0,0.0,0.0
stalks,0.0,1.8472978603872037,0.0,0.0,0.0,1.8472978603872037
stall,0.0,0.0,9.011051873981472,0.0,0.0,0.0
stalled,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stallion,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stamford,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stammivomumque,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stamp,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stamped,0.0,0.0,4.505525936990736,0.0,0.0,0.0
standard,0.0,9.011051873981472,0.0,0.0,0.0,0.0
standards,0.0,2.252762968495368,0.0,0.0,0.0,0.0
standen,0.0,0.0,2.252762968495368,0.0,0.0,0.0
standers,0.0,0.0,0.0,0.0,2.252762968495368,0.0
stank,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stanke,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stare,1.8472978603872037,0.0,5.541893581161611,0.0,0.0,0.0
stared,0.0,0.0,24.78039265344905,0.0,0.0,0.0
stares,0.0,0.0,2.252762968495368,0.0,0.0,0.0
staring,0.0,0.0,27.033155621944417,0.0,0.0,0.0
stark,0.0,0.0,6.758288905486104,0.0,0.0,0.0
starless,0.0,2.252762968495368,0.0,0.0,0.0,0.0
starlight,0.0,2.252762968495368,0.0,0.0,0.0,0.0
starr,0.0,9.011051873981472,0.0,0.0,0.0,0.0
starry,1.5596157879354227,20.275005243160493,7.798078939677113,0.0,0.0,0.0
start,3.6945957207744073,0.0,12.931085022710425,0.0,0.0,0.0
started,0.0,5.541893581161611,20.32027646425924,0.0,0.0,0.0
starting,0.0,0.0,13.516577810972208,0.0,0.0,0.0
startled,0.0,2.252762968495368,0.0,0.0,0.0,0.0
starts,0.0,2.252762968495368,0.0,0.0,0.0,0.0
starved,3.1192315758708453,3.1192315758708453,3.1192315758708453,0.0,0.0,0.0
stat,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stateliest,0.0,4.505525936990736,0.0,0.0,0.0,0.0
stater,0.0,0.0,2.252762968495368,0.0,0.0,0.0
states,0.0,1.5596157879354227,7.798078939677113,3.1192315758708453,0.0,0.0
station,0.0,11.26381484247684,0.0,0.0,0.0,0.0
stations,0.0,4.505525936990736,0.0,0.0,0.0,0.0
stature,0.0,7.798078939677113,17.15577366728965,0.0,0.0,1.5596157879354227
statutes,0.0,0.0,2.252762968495368,0.0,0.0,0.0
staunch,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
staunched,0.0,0.0,2.252762968495368,0.0,0.0,0.0
staves,0.0,0.0,3.6945957207744073,0.0,3.6945957207744073,0.0
staying,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stays,0.0,5.541893581161611,7.389191441548815,0.0,0.0,0.0
steadfastly,0.0,0.0,4.505525936990736,0.0,0.0,0.0
steadfastness,0.0,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0
steadiest,0.0,2.252762968495368,0.0,0.0,0.0,0.0
steads,0.0,0.0,2.252762968495368,0.0,0.0,0.0
steady,3.1192315758708453,1.5596157879354227,10.917310515547959,0.0,0.0,0.0
steal,0.0,0.0,38.29697046442126,0.0,0.0,0.0
stealing,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stealth,0.0,3.6945957207744073,11.083787162323222,0.0,0.0,0.0
stealths,1.8472978603872037,0.0,1.8472978603872037,0.0,0.0,0.0
steam,0.0,1.8472978603872037,9.236489301936018,0.0,0.0,0.0
steamed,0.0,0.0,2.252762968495368,0.0,0.0,0.0
steaming,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stearsman,0.0,2.252762968495368,0.0,0.0,0.0,0.0
steelhead,0.0,0.0,9.011051873981472,0.0,0.0,0.0
steelheaded,0.0,0.0,6.758288905486104,0.0,0.0,0.0
steely,0.0,0.0,13.516577810972208,0.0,0.0,0.0
steeming,0.0,0.0,6.758288905486104,0.0,0.0,0.0
steep,0.0,15.596157879354227,42.109626274256414,3.1192315758708453,0.0,0.0
steeped,0.0,0.0,4.505525936990736,0.0,0.0,0.0
steeple,0.0,0.0,2.252762968495368,0.0,0.0,0.0
steer,0.0,0.0,15.769340779467576,0.0,0.0,0.0
steered,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
steering,0.0,2.252762968495368,0.0,0.0,0.0,0.0
steers,0.0,5.541893581161611,3.6945957207744073,0.0,0.0,0.0
stellar,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stellas,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stellhead,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stem,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
stemming,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stench,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
stent,0.0,0.0,2.252762968495368,0.0,0.0,0.0
step,0.0,10.917310515547959,7.798078939677113,0.0,1.5596157879354227,0.0
stepdame,0.0,1.5596157879354227,6.238463151741691,1.5596157879354227,0.0,0.0
stepped,0.0,1.8472978603872037,18.472978603872036,0.0,0.0,0.0
stepping,0.0,1.5596157879354227,10.917310515547959,1.5596157879354227,0.0,0.0
stern,1.5596157879354227,7.798078939677113,68.6230946691586,0.0,0.0,0.0
sterne,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sterner,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sternly,0.0,1.8472978603872037,40.64055292851848,0.0,0.0,0.0
sternness,0.0,0.0,9.011051873981472,0.0,0.0,0.0
steruedly,0.0,0.0,0.0,2.252762968495368,0.0,0.0
stew,0.0,0.0,2.252762968495368,0.0,0.0,0.0
steward,0.0,0.0,11.26381484247684,0.0,0.0,0.0
sthenoboea,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stick,0.0,0.0,9.011051873981472,0.0,0.0,0.0
sticking,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sticks,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
stiff,0.0,1.8472978603872037,18.472978603872036,0.0,0.0,0.0
stiffly,0.0,0.0,13.516577810972208,0.0,0.0,0.0
stiffness,1.8472978603872037,0.0,3.6945957207744073,0.0,0.0,0.0
stifling,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stings,0.0,1.8472978603872037,14.77838288309763,0.0,0.0,0.0
stink,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stinking,0.0,0.0,5.541893581161611,1.8472978603872037,0.0,0.0
stint,1.5596157879354227,0.0,10.917310515547959,1.5596157879354227,0.0,0.0
stinted,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stints,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stirred,0.0,3.6945957207744073,35.09865934735687,0.0,0.0,0.0
stirredst,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stirring,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
stirrup,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stirs,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stocks,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stoic,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stole,1.5596157879354227,4.678847363806268,14.036542091418804,0.0,0.0,0.0
stolen,0.0,3.6945957207744073,18.472978603872036,0.0,0.0,0.0
stomach,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stomachous,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stoneheng,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stones,3.1192315758708453,1.5596157879354227,32.751931546643874,0.0,0.0,0.0
stonheng,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stonishment,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stony,0.0,4.678847363806268,32.751931546643874,3.1192315758708453,0.0,0.0
stoodst,0.0,4.505525936990736,0.0,0.0,0.0,0.0
stool,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stoop,0.0,3.6945957207744073,24.01487218503365,0.0,0.0,0.0
stooped,0.0,3.6945957207744073,9.236489301936018,0.0,0.0,0.0
stooping,0.0,3.6945957207744073,11.083787162323222,0.0,0.0,0.0
stop,1.5596157879354227,6.238463151741691,12.476926303483381,0.0,0.0,0.0
stopped,1.5596157879354227,1.5596157879354227,15.596157879354227,0.0,0.0,0.0
stopping,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stops,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
stored,0.0,9.011051873981472,0.0,0.0,0.0,0.0
storehouse,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
stores,0.0,4.505525936990736,0.0,0.0,0.0,0.0
stories,0.0,0.0,6.758288905486104,0.0,0.0,0.0
storing,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stork,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0,0.0
storm,9.357694727612536,6.238463151741691,35.87116312251472,0.0,0.0,0.0
storming,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
stormy,0.0,1.5596157879354227,24.953852606966763,1.5596157879354227,0.0,0.0
story,0.0,7.798078939677113,20.275005243160493,1.5596157879354227,0.0,0.0
stouly,2.252762968495368,0.0,0.0,0.0,0.0,0.0
stound,0.0,0.0,62.808127253164926,1.8472978603872037,0.0,0.0
stounds,0.0,0.0,9.011051873981472,0.0,0.0,0.0
stoup,1.8472978603872037,0.0,9.236489301936018,0.0,0.0,0.0
stoups,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stour,0.0,0.0,66.50272297393933,3.6945957207744073,0.0,0.0
stours,1.8472978603872037,0.0,1.8472978603872037,0.0,0.0,0.0
stout,1.5596157879354227,0.0,95.13656306406078,3.1192315758708453,0.0,0.0
stouter,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stoutest,0.0,0.0,13.516577810972208,0.0,0.0,0.0
stouthearted,0.0,0.0,0.0,0.0,2.252762968495368,0.0
stoutly,0.0,0.0,38.29697046442126,0.0,0.0,0.0
stoutness,0.0,0.0,0.0,0.0,2.252762968495368,0.0
stow,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stower,0.0,0.0,2.252762968495368,0.0,0.0,0.0
straggling,0.0,0.0,2.252762968495368,0.0,0.0,0.0
straighter,0.0,0.0,4.505525936990736,0.0,0.0,0.0
straightly,0.0,0.0,2.252762968495368,0.0,0.0,0.0
straightness,0.0,0.0,2.252762968495368,0.0,0.0,0.0
straightway,0.0,0.0,6.758288905486104,0.0,0.0,0.0
straightways,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strain,0.0,0.0,33.79144452743052,0.0,0.0,0.0
strained,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
strains,0.0,2.252762968495368,0.0,0.0,0.0,0.0
strait,3.1192315758708453,26.513468394902183,12.476926303483381,0.0,0.0,0.0
straitened,0.0,2.252762968495368,0.0,0.0,0.0,0.0
strake,0.0,0.0,13.516577810972208,0.0,0.0,0.0
strand,1.5596157879354227,1.5596157879354227,34.3115473345793,0.0,0.0,0.0
strands,0.0,0.0,0.0,2.252762968495368,0.0,0.0
strangely,0.0,0.0,11.26381484247684,0.0,0.0,0.0
stranger,0.0,7.389191441548815,66.50272297393933,0.0,0.0,0.0
strangers,0.0,0.0,29.285918590439785,0.0,0.0,0.0
strangle,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stratagem,0.0,0.0,2.252762968495368,0.0,0.0,0.0
straw,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
strawberries,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strawberry,2.252762968495368,0.0,0.0,0.0,0.0,0.0
strawen,0.0,0.0,2.252762968495368,0.0,0.0,0.0
straws,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stray,0.0,3.6945957207744073,27.709467905808054,0.0,0.0,0.0
strayed,0.0,3.6945957207744073,36.94595720774407,0.0,0.0,0.0
straying,0.0,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0
strays,0.0,0.0,2.252762968495368,0.0,0.0,0.0
streak,0.0,2.252762968495368,0.0,0.0,0.0,0.0
streaking,0.0,2.252762968495368,0.0,0.0,0.0,0.0
streaks,0.0,2.252762968495368,0.0,0.0,0.0,0.0
streamed,0.0,0.0,2.252762968495368,0.0,0.0,0.0
streeme,0.0,0.0,0.0,0.0,0.0,2.252762968495368
street,1.5596157879354227,1.5596157879354227,1.5596157879354227,0.0,0.0,0.0
streets,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
streight,0.0,0.0,4.505525936990736,0.0,0.0,0.0
streightly,0.0,0.0,9.011051873981472,0.0,0.0,0.0
streit,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stremona,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strengthen,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
strengthened,0.0,0.0,0.0,0.0,2.252762968495368,0.0
stress,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stressed,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stretch,0.0,0.0,18.022103747962944,0.0,0.0,0.0
stretchd,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stretched,0.0,11.083787162323222,27.709467905808054,0.0,0.0,0.0
stretching,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
strew,0.0,0.0,1.8472978603872037,0.0,0.0,3.6945957207744073
strewn,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strews,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
strich,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stricken,0.0,0.0,20.274866716458313,0.0,0.0,0.0
strict,0.0,18.022103747962944,0.0,0.0,0.0,0.0
strictest,0.0,6.758288905486104,0.0,0.0,0.0,0.0
strictly,0.0,6.758288905486104,0.0,0.0,0.0,0.0
stride,0.0,0.0,11.26381484247684,0.0,0.0,0.0
strident,0.0,2.252762968495368,0.0,0.0,0.0,0.0
strides,0.0,4.505525936990736,0.0,0.0,0.0,0.0
striding,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strifeful,0.0,0.0,13.516577810972208,0.0,0.0,0.0
strike,0.0,1.8472978603872037,33.251361486969664,0.0,0.0,0.0
strikes,0.0,0.0,13.516577810972208,0.0,0.0,0.0
strings,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strip,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stripe,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stripes,0.0,1.8472978603872037,0.0,0.0,1.8472978603872037,0.0
stripling,0.0,1.5596157879354227,3.1192315758708453,0.0,1.5596157879354227,0.0
strips,0.0,0.0,4.505525936990736,0.0,0.0,0.0
strive,0.0,7.798078939677113,53.02693678980437,1.5596157879354227,0.0,0.0
strived,0.0,0.0,4.505525936990736,0.0,0.0,0.0
strives,0.0,0.0,12.931085022710425,1.8472978603872037,0.0,0.0
striving,0.0,0.0,27.033155621944417,0.0,0.0,0.0
strode,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stroke,0.0,25.86217004542085,142.24193524981467,0.0,0.0,0.0
stroken,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strokes,0.0,0.0,112.6381484247684,0.0,0.0,0.0
stronger,0.0,9.357694727612536,15.596157879354227,1.5596157879354227,0.0,0.0
strongest,0.0,1.5596157879354227,1.5596157879354227,0.0,1.5596157879354227,0.0
strook,0.0,9.011051873981472,0.0,0.0,0.0,0.0
strove,0.0,3.1192315758708453,51.467321001868946,1.5596157879354227,0.0,0.0
strow,0.0,3.6945957207744073,9.236489301936018,0.0,0.0,0.0
strowed,0.0,0.0,15.769340779467576,0.0,0.0,0.0
strowing,0.0,0.0,2.252762968495368,0.0,0.0,0.0
strown,0.0,0.0,4.505525936990736,0.0,0.0,0.0
struck,0.0,1.5596157879354227,74.86155782090029,0.0,1.5596157879354227,0.0
structure,0.0,6.758288905486104,0.0,0.0,0.0,0.0
struggle,0.0,2.252762968495368,0.0,0.0,0.0,0.0
struggled,0.0,0.0,9.011051873981472,0.0,0.0,0.0
struggling,0.0,1.8472978603872037,5.541893581161611,0.0,0.0,0.0
stubs,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stuck,0.0,0.0,6.758288905486104,0.0,0.0,0.0
studded,0.0,0.0,2.252762968495368,0.0,0.0,0.0
studies,0.0,0.0,1.8472978603872037,0.0,1.8472978603872037,0.0
studious,0.0,4.678847363806268,1.5596157879354227,0.0,0.0,1.5596157879354227
study,0.0,5.541893581161611,5.541893581161611,0.0,0.0,0.0
studying,0.0,0.0,0.0,0.0,2.252762968495368,0.0
stuff,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
stuffed,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stumble,0.0,1.8472978603872037,1.8472978603872037,0.0,0.0,0.0
stumbled,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stump,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stun,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stung,5.541893581161611,0.0,3.6945957207744073,0.0,0.0,0.0
stunk,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stunned,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stunning,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stupefied,0.0,0.0,2.252762968495368,0.0,0.0,0.0
stupendious,0.0,2.252762968495368,0.0,0.0,0.0,0.0
stupid,1.5596157879354227,1.5596157879354227,1.5596157879354227,0.0,0.0,0.0
stupidly,0.0,2.252762968495368,0.0,0.0,0.0,0.0
sturdily,0.0,0.0,2.252762968495368,0.0,0.0,0.0
sturdy,0.0,0.0,22.52762968495368,0.0,0.0,0.0
sture,0.0,0.0,4.505525936990736,0.0,0.0,0.0
sty,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stye,0.0,0.0,4.505525936990736,0.0,0.0,0.0
stygian,0.0,7.798078939677113,24.953852606966763,1.5596157879354227,0.0,0.0
style,0.0,11.083787162323222,16.625680743484832,0.0,0.0,0.0
styled,0.0,5.541893581161611,3.6945957207744073,0.0,0.0,0.0
styx,0.0,1.8472978603872037,7.389191441548815,0.0,0.0,0.0
suae,0.0,2.252762968495368,0.0,0.0,0.0,0.0
suage,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subducting,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subdue,3.1192315758708453,14.036542091418804,48.348089425998104,0.0,0.0,0.0
subdued,0.0,1.5596157879354227,26.513468394902183,4.678847363806268,0.0,0.0
subduer,0.0,0.0,0.0,2.252762968495368,0.0,0.0
subdues,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
subduing,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subiectro,0.0,0.0,0.0,2.252762968495368,0.0,0.0
subject,0.0,4.678847363806268,23.39423681903134,0.0,1.5596157879354227,0.0
subjected,0.0,3.1192315758708453,4.678847363806268,1.5596157879354227,0.0,0.0
subjection,0.0,14.77838288309763,11.083787162323222,0.0,0.0,0.0
subjects,0.0,1.5596157879354227,1.5596157879354227,1.5596157879354227,0.0,0.0
sublime,0.0,18.472978603872036,1.8472978603872037,0.0,0.0,0.0
sublimed,0.0,4.505525936990736,0.0,0.0,0.0,0.0
sublunar,0.0,2.252762968495368,0.0,0.0,0.0,0.0
submiss,0.0,5.541893581161611,1.8472978603872037,0.0,0.0,0.0
submission,0.0,11.083787162323222,5.541893581161611,0.0,0.0,0.0
submissive,0.0,4.505525936990736,0.0,0.0,0.0,0.0
submissively,0.0,0.0,2.252762968495368,0.0,0.0,0.0
submit,0.0,14.77838288309763,5.541893581161611,0.0,0.0,0.0
submits,0.0,4.505525936990736,0.0,0.0,0.0,0.0
submitted,0.0,0.0,2.252762968495368,0.0,0.0,0.0
submitting,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subordinate,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subornd,0.0,2.252762968495368,0.0,0.0,0.0,0.0
suborned,0.0,0.0,4.505525936990736,0.0,0.0,0.0
subscribed,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subsist,0.0,4.505525936990736,0.0,0.0,0.0,0.0
substances,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
substantial,0.0,4.505525936990736,0.0,0.0,0.0,0.0
substantially,0.0,2.252762968495368,0.0,0.0,0.0,0.0
substitute,0.0,2.252762968495368,0.0,0.0,0.0,0.0
substitutes,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subtance,0.0,0.0,4.505525936990736,0.0,0.0,0.0
subterranean,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subtle,1.5596157879354227,17.15577366728965,46.78847363806268,0.0,0.0,0.0
subtlest,0.0,6.758288905486104,0.0,0.0,0.0,0.0
subtleties,0.0,0.0,2.252762968495368,0.0,0.0,0.0
subtlety,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
subtly,0.0,0.0,6.758288905486104,0.0,0.0,0.0
subueth,0.0,0.0,2.252762968495368,0.0,0.0,0.0
suburb,0.0,2.252762968495368,0.0,0.0,0.0,0.0
subversed,0.0,0.0,2.252762968495368,0.0,0.0,0.0
subvert,0.0,0.0,4.505525936990736,0.0,0.0,0.0
subverted,0.0,0.0,2.252762968495368,0.0,0.0,0.0
subverting,0.0,2.252762968495368,0.0,0.0,0.0,0.0
succeeded,0.0,0.0,2.252762968495368,0.0,0.0,0.0
succeeder,0.0,0.0,0.0,0.0,2.252762968495368,0.0
succeeding,1.8472978603872037,0.0,7.389191441548815,0.0,0.0,0.0
success,0.0,20.32027646425924,25.86217004542085,0.0,0.0,0.0
successes,0.0,3.6945957207744073,1.8472978603872037,0.0,0.0,0.0
successful,0.0,4.505525936990736,0.0,0.0,0.0,0.0
succession,0.0,1.8472978603872037,3.6945957207744073,0.0,0.0,0.0
